trial_id,subj,item,np,onset,n_edits,ld,ReadDur,slen,ldlen,exp
2_6_61,20,1,Glob,146,0,0,1958,43,0,1
2_6_62,20,2,VP,111,0,1,2498,44,0.022727272727272728,1
2_6_63,20,3,Glob,206,4,0,2192,47,0,1
2_6_64,20,4,VP,107,4,20,2104,48,0.4166666666666667,1
2_6_65,20,5,NP,114,0,5,2247,49,0.10204081632653061,1
2_6_66,20,6,NP,144,0,2,3324,48,0.041666666666666664,1
2_6_67,20,7,VP,116,0,0,2173,47,0,1
2_6_68,20,8,Glob,149,1,4,1847,41,0.0975609756097561,1
2_6_69,20,9,NP,145,0,0,2527,50,0,1
2_6_70,20,10,Glob,141,2,11,2653,51,0.21568627450980393,1
2_6_71,20,11,VP,118,0,1,2087,44,0.022727272727272728,1
2_6_72,20,12,NP,204,0,0,2494,48,0,1
2_6_73,20,13,Glob,113,0,4,1892,49,0.08163265306122448,1
2_6_74,20,14,VP,133,0,2,1839,42,0.047619047619047616,1
2_6_75,20,15,Glob,131,0,0,2331,43,0,1
2_6_76,20,16,VP,291,0,2,3159,44,0.045454545454545456,1
2_6_77,20,17,NP,132,2,0,2066,42,0,1
2_6_78,20,18,NP,188,0,0,2323,44,0,1
2_6_79,20,19,VP,166,0,0,2333,50,0,1
2_6_80,20,20,Glob,180,0,2,2723,47,0.0425531914893617,1
2_6_81,20,21,NP,179,3,0,2565,52,0,1
2_6_82,20,22,Glob,181,2,0,3502,39,0,1
2_6_83,20,23,VP,464,0,2,2851,43,0.046511627906976744,1
2_6_84,20,24,NP,125,0,1,2909,43,0.023255813953488372,1
2_7_61,21,1,Glob,196,0,3,2515,43,0.06976744186046512,1
2_7_62,21,2,Glob,226,13,0,2178,44,0,1
2_7_63,21,3,NP,410,2,4,5005,47,0.0851063829787234,1
2_7_64,21,4,VP,224,2,2,2611,48,0.041666666666666664,1
2_7_65,21,5,VP,199,0,19,4160,49,0.3877551020408163,1
2_7_66,21,6,VP,436,8,9,5099,46,0.1956521739130435,1
2_7_67,21,7,NP,465,5,0,2333,47,0,1
2_7_68,21,8,NP,345,1,10,3608,39,0.2564102564102564,1
2_7_69,21,9,VP,416,0,8,2939,50,0.16,1
2_7_70,21,10,Glob,191,0,8,3397,51,0.1568627450980392,1
2_7_71,21,11,NP,293,1,3,9013,44,0.06818181818181818,1
2_7_72,21,12,Glob,179,1,20,3351,48,0.4166666666666667,1
2_7_73,21,13,Glob,76,2,0,1924,49,0,1
2_7_74,21,14,Glob,303,6,0,6725,41,0,1
2_7_75,21,15,NP,178,11,0,3931,42,0,1
2_7_76,21,16,VP,515,5,10,5582,44,0.22727272727272727,1
2_7_77,21,17,VP,545,1,5,4885,42,0.11904761904761904,1
2_7_78,21,18,VP,358,7,0,1677,44,0,1
2_7_79,21,19,NP,653,15,1,6454,50,0.02,1
2_7_80,21,20,NP,272,0,8,4217,47,0.1702127659574468,1
2_7_81,21,21,VP,335,2,7,4136,51,0.13725490196078433,1
2_7_82,21,22,Glob,208,7,0,1698,39,0,1
2_7_83,21,23,NP,287,0,0,1688,43,0,1
2_7_84,21,24,Glob,436,3,0,2271,43,0,1
2_8_61,22,1,NP,283,2,0,6809,43,0,1
2_8_62,22,2,Glob,213,0,0,7040,44,0,1
2_8_63,22,3,VP,142,0,3,2789,47,0.06382978723404255,1
2_8_64,22,4,Glob,303,0,4,5741,48,0.08333333333333333,1
2_8_65,22,5,NP,267,0,14,7175,49,0.2857142857142857,1
2_8_66,22,6,VP,146,1,0,3103,46,0,1
2_8_67,22,7,VP,2582,0,27,0,47,0.574468085106383,1
2_8_68,22,8,VP,332,0,0,4989,39,0,1
2_8_69,22,9,NP,257,4,0,6663,50,0,1
2_8_70,22,10,NP,239,5,4,8511,51,0.0784313725490196,1
2_8_71,22,11,Glob,315,2,1,6113,44,0.022727272727272728,1
2_8_72,22,12,Glob,168,1,3,3131,48,0.0625,1
2_8_73,22,13,NP,234,0,0,6105,49,0,1
2_8_74,22,14,Glob,363,0,0,5782,41,0,1
2_8_75,22,15,VP,241,0,0,7573,42,0,1
2_8_76,22,16,Glob,247,1,0,3518,44,0,1
2_8_77,22,17,NP,312,1,0,2387,42,0,1
2_8_78,22,18,VP,355,0,1,9139,44,0.022727272727272728,1
2_8_79,22,19,VP,304,4,5,4579,50,0.1,1
2_8_80,22,20,VP,221,1,3,10115,50,0.06,1
2_8_81,22,21,NP,301,14,0,7009,52,0,1
2_8_82,22,22,NP,225,2,0,4875,40,0,1
2_8_83,22,23,Glob,223,0,0,8937,44,0,1
2_8_84,22,24,Glob,212,1,0,4895,43,0,1
2_9_61,23,1,VP,253,0,0,7487,43,0,1
2_9_62,23,2,NP,196,1,0,3694,44,0,1
2_9_63,23,3,NP,308,1,1,8467,47,0.02127659574468085,1
2_9_64,23,4,Glob,239,3,0,5154,48,0,1
2_9_65,23,5,VP,237,0,0,6258,49,0,1
2_9_66,23,6,Glob,260,2,0,4456,48,0,1
2_9_67,23,7,NP,285,0,0,4215,47,0,1
2_9_68,23,8,VP,269,4,0,4036,39,0,1
2_9_69,23,9,Glob,264,0,0,3180,50,0,1
2_9_70,23,10,VP,277,13,4,7411,53,0.07547169811320754,1
2_9_71,23,11,Glob,593,5,0,3138,44,0,1
2_9_72,23,12,NP,563,0,0,5235,48,0,1
2_9_73,23,13,VP,389,0,0,3829,48,0,1
2_9_74,23,14,NP,247,0,0,4227,41,0,1
2_9_75,23,15,NP,347,0,0,5525,42,0,1
2_9_76,23,16,Glob,156,0,0,3923,44,0,1
2_9_77,23,17,VP,238,0,0,4126,42,0,1
2_9_78,23,18,Glob,581,2,0,3771,44,0,1
2_9_79,23,19,NP,721,0,0,8753,50,0,1
2_9_80,23,20,VP,438,34,10,8904,50,0.2,1
2_9_81,23,21,Glob,571,0,0,8882,52,0,1
2_9_82,23,22,VP,334,0,0,4234,40,0,1
2_9_83,23,23,Glob,733,0,0,4159,44,0,1
2_9_84,23,24,NP,827,2,0,4748,43,0,1
3_1_61,24,1,NP,136,0,0,4153,43,0,1
3_1_62,24,2,VP,284,8,0,13918,44,0,1
3_1_63,24,3,VP,257,9,0,8028,47,0,1
3_1_64,24,4,Glob,473,7,0,2681,48,0,1
3_1_65,24,5,Glob,547,5,0,3336,49,0,1
3_1_66,24,6,VP,737,8,0,3402,46,0,1
3_1_67,24,7,VP,588,22,0,3615,47,0,1
3_1_68,24,8,Glob,575,10,1,2279,41,0.024390243902439025,1
3_1_69,24,9,Glob,141,0,2,3842,50,0.04,1
3_1_70,24,10,NP,428,7,0,5464,51,0,1
3_1_71,24,11,NP,276,5,0,4593,44,0,1
3_1_72,24,12,NP,327,11,0,8477,48,0,1
3_1_73,24,13,NP,550,20,0,5419,49,0,1
3_1_74,24,14,VP,333,21,0,7283,42,0,1
3_1_75,24,15,VP,378,0,0,4407,42,0,1
3_1_76,24,16,Glob,194,5,0,5196,44,0,1
3_1_77,24,17,Glob,864,2,0,2568,41,0,1
3_1_78,24,18,VP,456,5,0,4177,44,0,1
3_1_79,24,19,VP,277,2,8,3498,50,0.16,1
3_1_80,24,20,Glob,771,9,3,5475,47,0.06382978723404255,1
3_1_81,24,21,Glob,223,0,7,8448,52,0.1346153846153846,1
3_1_82,24,22,NP,482,8,0,4065,40,0,1
3_1_83,24,23,NP,190,11,0,5925,43,0,1
3_1_84,24,24,NP,311,1,0,4609,43,0,1
3_10_61,25,1,VP,146,0,1,2081,43,0.023255813953488372,1
3_10_62,25,2,Glob,233,2,1,2480,44,0.022727272727272728,1
3_10_63,25,3,Glob,254,0,3,1660,47,0.06382978723404255,1
3_10_64,25,4,NP,224,0,1,2088,48,0.020833333333333332,1
3_10_65,25,5,VP,137,0,1,1872,49,0.02040816326530612,1
3_10_66,25,6,NP,233,0,4,2139,48,0.08333333333333333,1
3_10_67,25,7,NP,239,0,0,2361,47,0,1
3_10_68,25,8,NP,212,0,0,1657,39,0,1
3_10_69,25,9,VP,227,0,4,1959,50,0.08,1
3_10_70,25,10,Glob,198,1,0,2118,51,0,1
3_10_71,25,11,Glob,195,0,0,2231,44,0,1
3_10_72,25,12,VP,266,1,2,3272,47,0.0425531914893617,1
3_10_73,25,13,VP,182,0,0,2636,48,0,1
3_10_74,25,14,Glob,225,0,3,2558,41,0.07317073170731707,1
3_10_75,25,15,Glob,165,1,2,1650,43,0.046511627906976744,1
3_10_76,25,16,NP,95,0,0,2687,44,0,1
3_10_77,25,17,VP,243,1,0,2216,42,0,1
3_10_78,25,18,NP,230,0,1,1826,44,0.022727272727272728,1
3_10_79,25,19,NP,163,0,1,2142,50,0.02,1
3_10_80,25,20,NP,219,1,1,2164,47,0.02127659574468085,1
3_10_81,25,21,VP,211,0,3,2167,51,0.058823529411764705,1
3_10_82,25,22,Glob,735,0,3,1295,39,0.07692307692307693,1
3_10_83,25,23,Glob,163,0,4,1907,44,0.09090909090909091,1
3_10_84,25,24,VP,275,0,0,1522,44,0,1
3_11_61,26,1,Glob,161,0,2,3480,43,0.046511627906976744,1
3_11_62,26,2,VP,324,0,0,3643,44,0,1
3_11_63,26,3,VP,444,0,0,4486,47,0,1
3_11_64,26,4,Glob,282,6,0,2491,48,0,1
3_11_65,26,5,NP,582,0,0,5232,49,0,1
3_11_66,26,6,NP,260,0,2,4525,48,0.041666666666666664,1
3_11_67,26,7,VP,304,0,0,3794,47,0,1
3_11_68,26,8,NP,775,0,0,3774,39,0,1
3_11_69,26,9,Glob,207,1,4,4551,50,0.08,1
3_11_70,26,10,NP,535,1,1,4191,51,0.0196078431372549,1
3_11_71,26,11,VP,834,0,0,4517,44,0,1
3_11_72,26,12,Glob,478,0,0,4137,48,0,1
3_11_73,26,13,Glob,608,0,1,4894,49,0.02040816326530612,1
3_11_74,26,14,VP,199,0,1,3713,42,0.023809523809523808,1
3_11_75,26,15,VP,254,0,0,2764,42,0,1
3_11_76,26,16,Glob,803,1,1,3832,44,0.022727272727272728,1
3_11_77,26,17,NP,835,0,0,3251,42,0,1
3_11_78,26,18,NP,869,2,0,5834,44,0,1
3_11_79,26,19,VP,381,0,1,4959,50,0.02,1
3_11_80,26,20,NP,940,0,6,3850,47,0.1276595744680851,1
3_11_81,26,21,Glob,778,2,3,4657,52,0.057692307692307696,1
3_11_82,26,22,NP,340,0,1,3961,40,0.025,1
3_11_83,26,23,VP,559,0,3,4151,43,0.06976744186046512,1
3_11_84,26,24,Glob,212,0,0,3917,43,0,1
3_12_61,27,1,VP,375,0,0,3501,43,0,1
3_12_62,27,2,Glob,484,0,0,3696,44,0,1
3_12_63,27,3,NP,343,0,0,3793,47,0,1
3_12_64,27,4,VP,326,0,0,4034,48,0,1
3_12_65,27,5,VP,357,2,0,3223,49,0,1
3_12_66,27,6,Glob,418,3,0,4020,48,0,1
3_12_67,27,7,Glob,311,0,0,2781,49,0,1
3_12_68,27,8,NP,226,0,0,2629,39,0,1
3_12_69,27,9,VP,260,0,0,3109,50,0,1
3_12_70,27,10,NP,302,0,0,3729,51,0,1
3_12_71,27,11,Glob,298,0,0,2404,44,0,1
3_12_72,27,12,NP,375,0,0,3198,48,0,1
3_12_73,27,13,VP,510,36,0,3698,48,0,1
3_12_74,27,14,Glob,331,2,0,2685,41,0,1
3_12_75,27,15,NP,520,0,0,2548,42,0,1
3_12_76,27,16,VP,417,0,0,3577,44,0,1
3_12_77,27,17,VP,566,5,0,3215,42,0,1
3_12_78,27,18,Glob,304,2,0,2897,44,0,1
3_12_79,27,19,Glob,283,0,0,3733,50,0,1
3_12_80,27,20,NP,330,2,0,3803,47,0,1
3_12_81,27,21,VP,272,0,0,3944,51,0,1
3_12_82,27,22,NP,546,0,0,2931,40,0,1
3_12_83,27,23,Glob,403,0,0,4172,44,0,1
3_12_84,27,24,NP,290,0,0,2875,43,0,1
3_2_61,28,1,VP,495,0,1,2095,43,0.023255813953488372,1
3_2_62,28,2,NP,702,0,0,2537,44,0,1
3_2_63,28,3,Glob,471,2,0,1669,47,0,1
3_2_64,28,4,VP,460,3,0,3119,48,0,1
3_2_65,28,5,VP,226,0,0,2162,49,0,1
3_2_66,28,6,Glob,229,4,7,2613,48,0.14583333333333334,1
3_2_67,28,7,Glob,514,0,0,1875,49,0,1
3_2_68,28,8,VP,271,0,0,1718,39,0,1
3_2_69,28,9,NP,310,1,0,3199,50,0,1
3_2_70,28,10,Glob,478,2,0,1959,51,0,1
3_2_71,28,11,NP,470,0,0,2083,44,0,1
3_2_72,28,12,NP,570,0,0,2338,48,0,1
3_2_73,28,13,VP,310,0,0,2465,48,0,1
3_2_74,28,14,NP,461,8,0,2049,41,0,1
3_2_75,28,15,Glob,525,2,0,1980,43,0,1
3_2_76,28,16,VP,504,13,0,2193,44,0,1
3_2_77,28,17,VP,509,16,0,3248,42,0,1
3_2_78,28,18,Glob,368,0,0,2058,44,0,1
3_2_79,28,19,Glob,560,2,4,2366,50,0.08,1
3_2_80,28,20,VP,518,0,0,3191,50,0,1
3_2_81,28,21,NP,559,6,0,3868,52,0,1
3_2_82,28,22,Glob,455,2,0,2536,39,0,1
3_2_83,28,23,NP,412,0,0,1966,43,0,1
3_2_84,28,24,NP,541,2,0,3167,43,0,1
3_3_61,29,1,Glob,241,1,0,3354,43,0,1
3_3_62,29,2,VP,183,0,0,2774,44,0,1
3_3_63,29,3,VP,484,0,0,2736,47,0,1
3_3_64,29,4,NP,340,2,0,3493,48,0,1
3_3_65,29,5,Glob,362,0,2,3993,49,0.04081632653061224,1
3_3_66,29,6,VP,453,0,5,4466,46,0.10869565217391304,1
3_3_67,29,7,NP,294,0,1,3366,47,0.02127659574468085,1
3_3_68,29,8,Glob,351,0,0,2912,41,0,1
3_3_69,29,9,NP,235,0,2,2698,50,0.04,1
3_3_70,29,10,VP,474,0,0,3782,53,0,1
3_3_71,29,11,NP,232,1,0,2187,44,0,1
3_3_72,29,12,Glob,241,0,3,3660,48,0.0625,1
3_3_73,29,13,Glob,225,0,0,2881,49,0,1
3_3_74,29,14,VP,190,0,0,3283,42,0,1
3_3_75,29,15,VP,260,0,0,2855,42,0,1
3_3_76,29,16,NP,207,0,1,4114,44,0.022727272727272728,1
3_3_77,29,17,Glob,258,0,1,2894,41,0.024390243902439025,1
3_3_78,29,18,VP,268,0,2,2659,44,0.045454545454545456,1
3_3_79,29,19,NP,161,3,1,7323,50,0.02,1
3_3_80,29,20,Glob,337,0,2,3562,47,0.0425531914893617,1
3_3_81,29,21,NP,296,0,4,3171,52,0.07692307692307693,1
3_3_82,29,22,VP,188,2,0,2299,40,0,1
3_3_83,29,23,NP,419,8,0,4622,43,0,1
3_3_84,29,24,Glob,242,0,0,3026,43,0,1
3_4_63,30,3,Glob,599,5,1,2090,47,0.02127659574468085,1
3_4_64,30,4,VP,464,3,10,3051,48,0.20833333333333334,1
3_4_65,30,5,NP,455,15,0,4400,49,0,1
3_4_67,30,7,NP,388,4,0,2808,47,0,1
3_4_69,30,9,NP,446,9,0,2832,50,0,1
3_4_72,30,12,VP,612,9,0,3432,47,0,1
3_4_73,30,13,VP,455,0,7,2613,48,0.14583333333333334,1
3_4_76,30,16,VP,501,0,1,3710,44,0.022727272727272728,1
3_4_77,30,17,NP,267,0,0,3046,42,0,1
3_4_81,30,21,NP,540,1,0,4117,52,0,1
3_5_61,31,1,Glob,594,0,0,4155,43,0,1
3_5_62,31,2,VP,496,0,0,3058,44,0,1
3_5_63,31,3,NP,313,0,0,3143,47,0,1
3_5_64,31,4,Glob,437,1,5,2596,48,0.10416666666666667,1
3_5_65,31,5,NP,524,0,8,3864,49,0.16326530612244897,1
3_5_66,31,6,VP,483,8,3,3575,46,0.06521739130434782,1
3_5_67,31,7,NP,382,1,0,2288,47,0,1
3_5_68,31,8,NP,611,1,0,5108,39,0,1
3_5_69,31,9,Glob,439,1,0,3949,50,0,1
3_5_70,31,10,VP,724,0,14,7201,53,0.2641509433962264,1
3_5_71,31,11,VP,480,0,3,3185,44,0.06818181818181818,1
3_5_72,31,12,Glob,912,3,3,3745,48,0.0625,1
3_5_73,31,13,Glob,485,1,0,3547,49,0,1
3_5_74,31,14,VP,669,0,0,2325,42,0,1
3_5_75,31,15,NP,390,3,0,3280,42,0,1
3_5_76,31,16,Glob,1636,2,0,4033,44,0,1
3_5_77,31,17,NP,762,0,0,3115,42,0,1
3_5_78,31,18,VP,656,0,0,2523,44,0,1
3_5_79,31,19,NP,980,2,1,4371,50,0.02,1
3_5_80,31,20,NP,603,2,2,3346,47,0.0425531914893617,1
3_5_81,31,21,Glob,872,0,5,3297,52,0.09615384615384616,1
3_5_82,31,22,VP,584,4,4,2271,40,0.1,1
3_5_83,31,23,VP,562,0,0,3477,43,0,1
3_5_84,31,24,Glob,627,0,3,4572,43,0.06976744186046512,1
3_6_61,32,1,NP,485,7,0,1260,43,0,1
3_6_62,32,2,Glob,920,0,0,2796,44,0,1
3_6_63,32,3,NP,871,5,0,1167,47,0,1
3_6_64,32,4,VP,456,0,2,1492,48,0.041666666666666664,1
3_6_65,32,5,NP,380,2,0,1549,49,0,1
3_6_66,32,6,Glob,1729,0,8,119,48,0.16666666666666666,1
3_6_67,32,7,Glob,191,1,0,1489,49,0,1
3_6_68,32,8,VP,309,0,0,1389,39,0,1
3_6_69,32,9,VP,274,0,0,1378,50,0,1
3_6_70,32,10,NP,298,0,0,2945,51,0,1
3_6_71,32,11,Glob,1514,0,0,2282,44,0,1
3_6_72,32,12,VP,389,5,1,1425,47,0.02127659574468085,1
3_6_73,32,13,NP,740,0,0,2218,49,0,1
3_6_74,32,14,Glob,603,1,0,3835,41,0,1
3_6_75,32,15,NP,541,2,0,1604,42,0,1
3_6_76,32,16,VP,473,2,0,1518,44,0,1
3_6_77,32,17,NP,490,0,0,1566,42,0,1
3_6_78,32,18,Glob,266,4,0,1445,44,0,1
3_6_79,32,19,Glob,351,0,1,3515,50,0.02,1
3_6_80,32,20,VP,272,3,0,4274,50,0,1
3_6_81,32,21,VP,253,1,1,3744,51,0.0196078431372549,1
3_6_82,32,22,NP,699,0,0,1264,40,0,1
3_6_83,32,23,Glob,414,3,0,1358,44,0,1
3_6_84,32,24,VP,371,1,0,2027,44,0,1
3_7_61,33,1,NP,297,0,2,2734,43,0.046511627906976744,1
3_7_62,33,2,NP,500,0,0,2293,44,0,1
3_7_63,33,3,NP,594,1,1,6189,47,0.02127659574468085,1
3_7_64,33,4,Glob,414,0,0,3312,48,0,1
3_7_65,33,5,Glob,548,0,2,4190,49,0.04081632653061224,1
3_7_66,33,6,VP,595,0,3,4588,46,0.06521739130434782,1
3_7_67,33,7,VP,413,0,0,2467,47,0,1
3_7_68,33,8,Glob,330,0,0,3814,41,0,1
3_7_69,33,9,Glob,284,0,2,2226,50,0.04,1
3_7_70,33,10,VP,629,0,1,6576,53,0.018867924528301886,1
3_7_71,33,11,VP,732,0,2,4248,44,0.045454545454545456,1
3_7_72,33,12,NP,303,0,2,4491,48,0.041666666666666664,1
3_7_73,33,13,NP,645,1,4,4187,49,0.08163265306122448,1
3_7_74,33,14,NP,307,0,3,3393,41,0.07317073170731707,1
3_7_75,33,15,NP,717,3,1,4893,42,0.023809523809523808,1
3_7_76,33,16,Glob,715,0,1,4018,44,0.022727272727272728,1
3_7_77,33,17,Glob,285,0,0,3009,41,0,1
3_7_78,33,18,VP,322,0,0,2811,44,0,1
3_7_79,33,19,VP,354,5,4,3431,50,0.08,1
3_7_80,33,20,Glob,284,0,2,6817,47,0.0425531914893617,1
3_7_81,33,21,Glob,532,0,3,5208,52,0.057692307692307696,1
3_7_82,33,22,VP,334,1,1,4673,40,0.025,1
3_7_83,33,23,VP,365,3,0,3184,43,0,1
3_7_84,33,24,NP,649,0,1,5100,43,0.023255813953488372,1
3_8_61,34,1,NP,436,0,0,3589,43,0,1
3_8_62,34,2,NP,374,0,4,5533,44,0.09090909090909091,1
3_8_63,34,3,Glob,147,0,0,1901,47,0,1
3_8_64,34,4,NP,182,0,0,2739,48,0,1
3_8_65,34,5,VP,314,0,4,2479,49,0.08163265306122448,1
3_8_66,34,6,Glob,171,0,0,3984,48,0,1
3_8_67,34,7,Glob,320,3,4,2730,49,0.08163265306122448,1
3_8_68,34,8,VP,641,0,4,2656,39,0.10256410256410256,1
3_8_69,34,9,VP,138,0,1,2427,50,0.02,1
3_8_70,34,10,Glob,236,3,6,8335,51,0.11764705882352941,1
3_8_71,34,11,NP,711,0,4,1850,44,0.09090909090909091,1
3_8_72,34,12,VP,163,2,3,4420,47,0.06382978723404255,1
3_8_73,34,13,NP,361,1,0,4775,49,0,1
3_8_74,34,14,NP,212,0,2,2018,41,0.04878048780487805,1
3_8_75,34,15,Glob,145,4,0,2066,43,0,1
3_8_76,34,16,NP,292,0,0,2770,44,0,1
3_8_77,34,17,VP,127,0,0,2275,42,0,1
3_8_78,34,18,Glob,134,0,0,2400,44,0,1
3_8_79,34,19,Glob,312,0,3,2941,50,0.06,1
3_8_80,34,20,VP,262,2,12,6848,50,0.24,1
3_8_81,34,21,VP,126,6,2,3762,51,0.0392156862745098,1
3_8_82,34,22,Glob,173,0,0,1556,39,0,1
3_8_83,34,23,NP,176,0,0,2585,43,0,1
3_8_84,34,24,VP,126,0,0,2960,44,0,1
3_9_61,35,1,Glob,424,5,1,2551,43,0.023255813953488372,1
3_9_62,35,2,NP,538,14,0,5847,44,0,1
3_9_63,35,3,VP,506,10,0,2808,47,0,1
3_9_64,35,4,NP,404,10,1,4352,48,0.020833333333333332,1
3_9_65,35,5,Glob,271,7,0,4510,49,0,1
3_9_66,35,6,NP,273,0,0,3308,48,0,1
3_9_67,35,7,VP,427,30,6,3880,47,0.1276595744680851,1
3_9_68,35,8,Glob,685,2,0,3756,41,0,1
3_9_69,35,9,NP,318,9,0,2949,50,0,1
3_9_70,35,10,VP,379,7,5,3923,53,0.09433962264150944,1
3_9_71,35,11,VP,510,0,0,3229,44,0,1
3_9_72,35,12,Glob,699,13,3,5206,48,0.0625,1
3_9_73,35,13,Glob,292,13,0,3174,49,0,1
3_9_74,35,14,NP,255,7,0,2475,41,0,1
3_9_75,35,15,VP,277,2,0,2463,42,0,1
3_9_76,35,16,NP,327,5,5,3964,44,0.11363636363636363,1
3_9_77,35,17,Glob,344,4,0,2631,41,0,1
3_9_78,35,18,NP,423,1,0,3401,44,0,1
3_9_79,35,19,VP,678,16,9,4230,50,0.18,1
3_9_80,35,20,Glob,347,11,4,9138,47,0.0851063829787234,1
3_9_81,35,21,NP,357,2,0,4262,52,0,1
3_9_82,35,22,VP,275,3,3,2648,40,0.075,1
3_9_83,35,23,VP,238,8,3,3863,43,0.06976744186046512,1
3_9_84,35,24,Glob,440,16,0,4512,43,0,1
4_1_61,36,1,NP,603,0,0,2985,43,0,1
4_1_62,36,2,NP,366,0,0,3675,44,0,1
4_1_63,36,3,Glob,345,0,0,3138,47,0,1
4_1_64,36,4,VP,466,0,0,3432,48,0,1
4_1_65,36,5,Glob,413,0,0,4384,49,0,1
4_1_66,36,6,Glob,434,0,1,4571,48,0.020833333333333332,1
4_1_67,36,7,VP,440,0,0,2615,47,0,1
4_1_68,36,8,VP,505,0,0,2269,39,0,1
4_1_69,36,9,VP,1168,1,0,3975,50,0,1
4_1_70,36,10,NP,473,0,0,4421,51,0,1
4_1_71,36,11,NP,315,1,0,3119,44,0,1
4_1_72,36,12,Glob,278,0,1,3639,48,0.020833333333333332,1
4_1_73,36,13,NP,365,1,0,3234,49,0,1
4_1_74,36,14,NP,359,0,0,4213,41,0,1
4_1_75,36,15,Glob,437,0,0,5517,43,0,1
4_1_76,36,16,VP,605,0,0,2362,44,0,1
4_1_77,36,17,Glob,361,0,0,2853,41,0,1
4_1_78,36,18,Glob,433,0,0,3375,44,0,1
4_1_79,36,19,VP,726,0,0,5475,50,0,1
4_1_80,36,20,VP,629,2,0,4588,50,0,1
4_1_81,36,21,VP,371,1,0,3707,51,0,1
4_1_82,36,22,NP,411,0,0,2203,40,0,1
4_1_83,36,23,NP,782,0,0,3684,43,0,1
4_1_84,36,24,Glob,621,0,0,5114,43,0,1
4_10_61,37,1,Glob,176,0,0,3203,43,0,1
4_10_62,37,2,VP,459,6,1,2908,44,0.022727272727272728,1
4_10_63,37,3,VP,259,12,0,4438,47,0,1
4_10_64,37,4,NP,151,52,4,3937,48,0.08333333333333333,1
4_10_65,37,5,NP,319,6,0,3986,49,0,1
4_10_66,37,6,Glob,365,12,0,3250,48,0,1
4_10_67,37,7,NP,295,0,1,5186,47,0.02127659574468085,1
4_10_68,37,8,NP,428,0,1,3026,39,0.02564102564102564,1
4_10_69,37,9,Glob,232,6,0,2354,50,0,1
4_10_70,37,10,VP,229,0,12,4294,53,0.22641509433962265,1
4_10_71,37,11,Glob,188,0,0,2199,44,0,1
4_10_72,37,12,VP,447,0,1,3620,47,0.02127659574468085,1
4_10_73,37,13,Glob,393,32,0,3338,49,0,1
4_10_74,37,14,VP,237,0,0,2442,42,0,1
4_10_75,37,15,VP,243,8,0,3166,42,0,1
4_10_76,37,16,NP,221,2,8,2927,44,0.18181818181818182,1
4_10_77,37,17,NP,344,18,0,2996,42,0,1
4_10_78,37,18,Glob,195,0,0,3173,44,0,1
4_10_79,37,19,NP,173,26,4,5059,50,0.08,1
4_10_80,37,20,NP,193,6,0,5105,47,0,1
4_10_81,37,21,Glob,287,2,2,6320,52,0.038461538461538464,1
4_10_82,37,22,VP,546,10,0,2915,40,0,1
4_10_83,37,23,Glob,341,18,0,2511,44,0,1
4_10_84,37,24,VP,452,8,0,3967,44,0,1
4_11_61,38,1,VP,255,0,0,3879,43,0,1
4_11_62,38,2,Glob,409,8,0,3713,44,0,1
4_11_63,38,3,NP,635,0,1,5416,47,0.02127659574468085,1
4_11_64,38,4,VP,261,6,0,5843,48,0,1
4_11_65,38,5,NP,178,2,0,3273,49,0,1
4_11_66,38,6,NP,256,4,0,5013,48,0,1
4_11_67,38,7,Glob,280,8,0,2029,49,0,1
4_11_68,38,8,Glob,72,0,0,2213,41,0,1
4_11_69,38,9,Glob,316,0,0,2390,50,0,1
4_11_70,38,10,NP,549,0,1,6502,51,0.0196078431372549,1
4_11_71,38,11,VP,528,2,0,2429,44,0,1
4_11_72,38,12,VP,195,2,0,2265,47,0,1
4_11_73,38,13,VP,393,6,0,4671,48,0,1
4_11_74,38,14,Glob,595,6,1,3322,41,0.024390243902439025,1
4_11_75,38,15,NP,381,0,0,3743,42,0,1
4_11_76,38,16,VP,478,8,0,5710,44,0,1
4_11_77,38,17,NP,512,0,0,3171,42,0,1
4_11_78,38,18,NP,1200,2,17,68,44,0.38636363636363635,1
4_11_79,38,19,Glob,392,0,1,4020,50,0.02,1
4_11_80,38,20,Glob,332,2,1,7368,47,0.02127659574468085,1
4_11_81,38,21,Glob,450,4,1,4973,52,0.019230769230769232,1
4_11_82,38,22,NP,198,64,0,3603,40,0,1
4_11_83,38,23,VP,482,0,0,3097,43,0,1
4_11_84,38,24,VP,257,0,0,3665,44,0,1
4_12_61,39,1,NP,542,28,1,6751,43,0.023255813953488372,1
4_12_62,39,2,VP,281,4,0,10103,44,0,1
4_12_63,39,3,NP,450,0,4,3749,47,0.0851063829787234,1
4_12_64,39,4,Glob,757,8,5,2093,48,0.10416666666666667,1
4_12_65,39,5,Glob,723,16,2,7657,49,0.04081632653061224,1
4_12_66,39,6,VP,318,6,2,5068,46,0.043478260869565216,1
4_12_67,39,7,Glob,460,16,0,4692,49,0,1
4_12_68,39,8,NP,292,4,0,4624,39,0,1
4_12_69,39,9,VP,472,26,5,2956,50,0.1,1
4_12_70,39,10,Glob,321,8,5,5346,51,0.09803921568627451,1
4_12_71,39,11,VP,380,6,3,4842,44,0.06818181818181818,1
4_12_72,39,12,NP,510,18,1,4717,48,0.020833333333333332,1
4_12_73,39,13,NP,403,2,0,5681,49,0,1
